id,tag,ticket_aereo_id,vuelo_id,estado
23283,BAG00023283,21199,148,EN_TRANSITO
23284,BAG00023284,21200,148,PERDIDO
23285,BAG00023285,21201,148,CARGADO
23286,BAG00023286,21202,148,ENTREGADO
23287,BAG00023287,21203,148,CARGADO
23288,BAG00023288,21204,148,ENTREGADO
23289,BAG00023289,21204,148,CARGADO
23290,BAG00023290,21205,148,REGISTRADO
23291,BAG00023291,21206,148,CARGADO
23292,BAG00023292,21206,148,CARGADO
23293,BAG00023293,21207,148,REGISTRADO
23294,BAG00023294,21208,148,CARGADO
23295,BAG00023295,21209,148,REGISTRADO
23296,BAG00023296,21210,148,REGISTRADO
23297,BAG00023297,21210,148,CARGADO
23298,BAG00023298,21211,148,CARGADO
23299,BAG00023299,21212,148,EN_TRANSITO
23300,BAG00023300,21212,148,CARGADO
23301,BAG00023301,21214,148,REGISTRADO
23302,BAG00023302,21215,148,ENTREGADO
23303,BAG00023303,21216,148,CARGADO
23304,BAG00023304,21217,148,PERDIDO
23305,BAG00023305,21219,148,REGISTRADO
23306,BAG00023306,21220,148,ENTREGADO
23307,BAG00023307,21221,148,REGISTRADO
23308,BAG00023308,21221,148,ENTREGADO
23309,BAG00023309,21222,148,ENTREGADO
23310,BAG00023310,21223,148,ENTREGADO
23311,BAG00023311,21224,148,ENTREGADO
23312,BAG00023312,21224,148,ENTREGADO
23313,BAG00023313,21225,148,CARGADO
23314,BAG00023314,21225,148,EN_TRANSITO
23315,BAG00023315,21226,148,CARGADO
23316,BAG00023316,21226,148,REGISTRADO
23317,BAG00023317,21227,148,REGISTRADO
23318,BAG00023318,21227,148,CARGADO
23319,BAG00023319,21228,148,EN_TRANSITO
23320,BAG00023320,21229,148,EN_TRANSITO
23321,BAG00023321,21229,148,REGISTRADO
23322,BAG00023322,21230,148,EN_TRANSITO
23323,BAG00023323,21231,148,CARGADO
23324,BAG00023324,21231,148,EN_TRANSITO
23325,BAG00023325,21232,148,CARGADO
23326,BAG00023326,21233,148,ENTREGADO
23327,BAG00023327,21233,148,CARGADO
23328,BAG00023328,21234,148,CARGADO
23329,BAG00023329,21234,148,CARGADO
23330,BAG00023330,21235,149,ENTREGADO
23331,BAG00023331,21237,149,EN_TRANSITO
23332,BAG00023332,21237,149,ENTREGADO
23333,BAG00023333,21238,149,CARGADO
23334,BAG00023334,21239,149,PERDIDO
23335,BAG00023335,21239,149,CARGADO
23336,BAG00023336,21240,149,REGISTRADO
23337,BAG00023337,21241,149,EN_TRANSITO
23338,BAG00023338,21242,149,PERDIDO
23339,BAG00023339,21242,149,CARGADO
23340,BAG00023340,21243,149,REGISTRADO
23341,BAG00023341,21243,149,REGISTRADO
23342,BAG00023342,21246,149,EN_TRANSITO
23343,BAG00023343,21247,149,CARGADO
23344,BAG00023344,21247,149,PERDIDO
23345,BAG00023345,21248,149,EN_TRANSITO
23346,BAG00023346,21249,149,REGISTRADO
23347,BAG00023347,21250,149,REGISTRADO
23348,BAG00023348,21251,149,REGISTRADO
23349,BAG00023349,21251,149,CARGADO
23350,BAG00023350,21252,149,CARGADO
23351,BAG00023351,21254,149,CARGADO
23352,BAG00023352,21255,149,ENTREGADO
23353,BAG00023353,21256,149,REGISTRADO
23354,BAG00023354,21257,149,CARGADO
23355,BAG00023355,21258,149,EN_TRANSITO
23356,BAG00023356,21259,149,ENTREGADO
23357,BAG00023357,21260,149,REGISTRADO
23358,BAG00023358,21260,149,REGISTRADO
23359,BAG00023359,21261,149,ENTREGADO
23360,BAG00023360,21263,149,EN_TRANSITO
23361,BAG00023361,21264,149,CARGADO
23362,BAG00023362,21265,149,EN_TRANSITO
23363,BAG00023363,21266,149,CARGADO
23364,BAG00023364,21266,149,ENTREGADO
23365,BAG00023365,21268,149,EN_TRANSITO
23366,BAG00023366,21269,149,REGISTRADO
23367,BAG00023367,21270,149,ENTREGADO
23368,BAG00023368,21271,149,REGISTRADO
23369,BAG00023369,21272,149,ENTREGADO
23370,BAG00023370,21274,149,ENTREGADO
23371,BAG00023371,21276,149,REGISTRADO
23372,BAG00023372,21276,149,ENTREGADO
23373,BAG00023373,21277,149,CARGADO
23374,BAG00023374,21278,149,EN_TRANSITO
23375,BAG00023375,21279,149,EN_TRANSITO
23376,BAG00023376,21281,149,CARGADO
23377,BAG00023377,21281,149,ENTREGADO
23378,BAG00023378,21282,149,EN_TRANSITO
23379,BAG00023379,21282,149,CARGADO
23380,BAG00023380,21283,149,EN_TRANSITO
23381,BAG00023381,21284,149,CARGADO
23382,BAG00023382,21285,149,ENTREGADO
23383,BAG00023383,21287,149,ENTREGADO
23384,BAG00023384,21289,149,EN_TRANSITO
23385,BAG00023385,21290,149,CARGADO
23386,BAG00023386,21290,149,ENTREGADO
23387,BAG00023387,21291,149,EN_TRANSITO
23388,BAG00023388,21291,149,CARGADO
23389,BAG00023389,21293,149,ENTREGADO
23390,BAG00023390,21294,149,ENTREGADO
23391,BAG00023391,21294,149,CARGADO
23392,BAG00023392,21295,149,EN_TRANSITO
23393,BAG00023393,21296,149,EN_TRANSITO
23394,BAG00023394,21296,149,CARGADO
23395,BAG00023395,21297,149,CARGADO
23396,BAG00023396,21298,149,CARGADO
23397,BAG00023397,21300,149,EN_TRANSITO
23398,BAG00023398,21301,149,ENTREGADO
23399,BAG00023399,21301,149,EN_TRANSITO
23400,BAG00023400,21303,149,CARGADO
23401,BAG00023401,21304,149,ENTREGADO
23402,BAG00023402,21305,149,REGISTRADO
23403,BAG00023403,21306,149,CARGADO
23404,BAG00023404,21307,149,ENTREGADO
23405,BAG00023405,21308,149,REGISTRADO
23406,BAG00023406,21309,149,REGISTRADO
23407,BAG00023407,21310,149,ENTREGADO
23408,BAG00023408,21311,149,ENTREGADO
23409,BAG00023409,21311,149,EN_TRANSITO
23410,BAG00023410,21312,149,EN_TRANSITO
23411,BAG00023411,21313,149,REGISTRADO
23412,BAG00023412,21314,149,EN_TRANSITO
23413,BAG00023413,21315,149,REGISTRADO
23414,BAG00023414,21316,149,CARGADO
23415,BAG00023415,21317,149,PERDIDO
23416,BAG00023416,21318,149,REGISTRADO
23417,BAG00023417,21319,149,ENTREGADO
23418,BAG00023418,21321,149,REGISTRADO
23419,BAG00023419,21322,149,ENTREGADO
23420,BAG00023420,21323,149,CARGADO
23421,BAG00023421,21323,149,CARGADO
23422,BAG00023422,21324,149,CARGADO
23423,BAG00023423,21325,149,ENTREGADO
23424,BAG00023424,21325,149,CARGADO
23425,BAG00023425,21326,149,ENTREGADO
23426,BAG00023426,21327,149,PERDIDO
23427,BAG00023427,21328,149,EN_TRANSITO
23428,BAG00023428,21329,149,CARGADO
23429,BAG00023429,21330,149,EN_TRANSITO
23430,BAG00023430,21330,149,ENTREGADO
23431,BAG00023431,21334,149,CARGADO
23432,BAG00023432,21334,149,REGISTRADO
23433,BAG00023433,21335,149,CARGADO
23434,BAG00023434,21335,149,EN_TRANSITO
23435,BAG00023435,21336,149,CARGADO
23436,BAG00023436,21336,149,PERDIDO
23437,BAG00023437,21337,149,REGISTRADO
23438,BAG00023438,21338,149,CARGADO
23439,BAG00023439,21339,149,CARGADO
23440,BAG00023440,21340,149,ENTREGADO
23441,BAG00023441,21340,149,ENTREGADO
23442,BAG00023442,21341,149,CARGADO
23443,BAG00023443,21342,149,ENTREGADO
23444,BAG00023444,21342,149,EN_TRANSITO
23445,BAG00023445,21343,149,EN_TRANSITO
23446,BAG00023446,21344,149,REGISTRADO
23447,BAG00023447,21345,149,ENTREGADO
23448,BAG00023448,21346,149,CARGADO
23449,BAG00023449,21347,149,EN_TRANSITO
23450,BAG00023450,21347,149,REGISTRADO
23451,BAG00023451,21348,149,CARGADO
23452,BAG00023452,21348,149,CARGADO
23453,BAG00023453,21349,149,ENTREGADO
23454,BAG00023454,21349,149,ENTREGADO
23455,BAG00023455,21351,149,CARGADO
23456,BAG00023456,21352,149,CARGADO
23457,BAG00023457,21353,149,CARGADO
23458,BAG00023458,21354,149,PERDIDO
23459,BAG00023459,21355,149,ENTREGADO
23460,BAG00023460,21356,149,REGISTRADO
23461,BAG00023461,21357,149,ENTREGADO
23462,BAG00023462,21357,149,CARGADO
23463,BAG00023463,21358,149,EN_TRANSITO
23464,BAG00023464,21359,149,ENTREGADO
23465,BAG00023465,21360,149,CARGADO
23466,BAG00023466,21360,149,EN_TRANSITO
23467,BAG00023467,21361,149,CARGADO
23468,BAG00023468,21361,149,CARGADO
23469,BAG00023469,21362,149,EN_TRANSITO
23470,BAG00023470,21363,149,ENTREGADO
23471,BAG00023471,21364,149,EN_TRANSITO
23472,BAG00023472,21365,149,EN_TRANSITO
23473,BAG00023473,21366,149,CARGADO
23474,BAG00023474,21367,149,REGISTRADO
23475,BAG00023475,21368,149,EN_TRANSITO
23476,BAG00023476,21370,149,REGISTRADO
23477,BAG00023477,21371,149,REGISTRADO
23478,BAG00023478,21371,149,ENTREGADO
23479,BAG00023479,21372,149,EN_TRANSITO
23480,BAG00023480,21372,149,CARGADO
23481,BAG00023481,21373,149,PERDIDO
23482,BAG00023482,21374,149,REGISTRADO
23483,BAG00023483,21376,149,CARGADO
23484,BAG00023484,21377,149,REGISTRADO
23485,BAG00023485,21378,149,ENTREGADO
23486,BAG00023486,21378,149,CARGADO
23487,BAG00023487,21379,149,EN_TRANSITO
23488,BAG00023488,21380,149,REGISTRADO
23489,BAG00023489,21381,149,ENTREGADO
23490,BAG00023490,21382,149,ENTREGADO
23491,BAG00023491,21382,149,REGISTRADO
23492,BAG00023492,21383,149,CARGADO
23493,BAG00023493,21384,149,PERDIDO
23494,BAG00023494,21384,149,ENTREGADO
23495,BAG00023495,21385,149,ENTREGADO
23496,BAG00023496,21386,149,REGISTRADO
23497,BAG00023497,21387,149,CARGADO
23498,BAG00023498,21387,149,EN_TRANSITO
23499,BAG00023499,21388,149,CARGADO
23500,BAG00023500,21388,149,ENTREGADO
23501,BAG00023501,21389,149,REGISTRADO
23502,BAG00023502,21390,149,EN_TRANSITO
23503,BAG00023503,21393,150,ENTREGADO
23504,BAG00023504,21394,150,ENTREGADO
23505,BAG00023505,21394,150,ENTREGADO
23506,BAG00023506,21395,150,ENTREGADO
23507,BAG00023507,21396,150,CARGADO
23508,BAG00023508,21397,150,EN_TRANSITO
23509,BAG00023509,21397,150,CARGADO
23510,BAG00023510,21398,150,CARGADO
23511,BAG00023511,21398,150,ENTREGADO
23512,BAG00023512,21399,150,ENTREGADO
23513,BAG00023513,21400,150,ENTREGADO
23514,BAG00023514,21401,150,ENTREGADO
23515,BAG00023515,21401,150,CARGADO
23516,BAG00023516,21403,150,ENTREGADO
23517,BAG00023517,21405,150,EN_TRANSITO
23518,BAG00023518,21405,150,ENTREGADO
23519,BAG00023519,21406,150,EN_TRANSITO
23520,BAG00023520,21406,150,ENTREGADO
23521,BAG00023521,21407,150,ENTREGADO
23522,BAG00023522,21408,150,ENTREGADO
23523,BAG00023523,21408,150,REGISTRADO
23524,BAG00023524,21409,150,CARGADO
23525,BAG00023525,21410,150,EN_TRANSITO
23526,BAG00023526,21411,150,REGISTRADO
23527,BAG00023527,21412,150,CARGADO
23528,BAG00023528,21412,150,ENTREGADO
23529,BAG00023529,21414,150,ENTREGADO
23530,BAG00023530,21415,150,CARGADO
23531,BAG00023531,21416,150,CARGADO
23532,BAG00023532,21417,150,REGISTRADO
23533,BAG00023533,21419,150,EN_TRANSITO
23534,BAG00023534,21420,150,CARGADO
23535,BAG00023535,21422,150,REGISTRADO
23536,BAG00023536,21423,150,REGISTRADO
23537,BAG00023537,21424,150,ENTREGADO
23538,BAG00023538,21424,150,ENTREGADO
23539,BAG00023539,21425,150,EN_TRANSITO
23540,BAG00023540,21428,150,EN_TRANSITO
23541,BAG00023541,21429,150,ENTREGADO
23542,BAG00023542,21429,150,PERDIDO
23543,BAG00023543,21430,150,CARGADO
23544,BAG00023544,21430,150,CARGADO
23545,BAG00023545,21431,150,ENTREGADO
23546,BAG00023546,21433,150,CARGADO
23547,BAG00023547,21434,150,CARGADO
23548,BAG00023548,21435,150,ENTREGADO
23549,BAG00023549,21436,150,ENTREGADO
23550,BAG00023550,21437,150,ENTREGADO
23551,BAG00023551,21439,150,ENTREGADO
23552,BAG00023552,21440,150,ENTREGADO
23553,BAG00023553,21441,150,ENTREGADO
23554,BAG00023554,21442,150,REGISTRADO
23555,BAG00023555,21443,150,REGISTRADO
23556,BAG00023556,21444,150,ENTREGADO
23557,BAG00023557,21445,150,CARGADO
23558,BAG00023558,21445,150,CARGADO
23559,BAG00023559,21446,150,CARGADO
23560,BAG00023560,21447,150,CARGADO
23561,BAG00023561,21447,150,CARGADO
23562,BAG00023562,21448,150,CARGADO
23563,BAG00023563,21449,150,ENTREGADO
23564,BAG00023564,21450,150,ENTREGADO
23565,BAG00023565,21450,150,ENTREGADO
23566,BAG00023566,21452,150,ENTREGADO
23567,BAG00023567,21454,150,REGISTRADO
23568,BAG00023568,21455,150,ENTREGADO
23569,BAG00023569,21457,150,CARGADO
23570,BAG00023570,21457,150,ENTREGADO
23571,BAG00023571,21458,150,ENTREGADO
23572,BAG00023572,21458,150,ENTREGADO
23573,BAG00023573,21460,150,CARGADO
23574,BAG00023574,21461,150,EN_TRANSITO
23575,BAG00023575,21462,150,REGISTRADO
23576,BAG00023576,21463,150,CARGADO
23577,BAG00023577,21463,150,EN_TRANSITO
23578,BAG00023578,21464,150,EN_TRANSITO
23579,BAG00023579,21464,150,ENTREGADO
23580,BAG00023580,21465,150,REGISTRADO
23581,BAG00023581,21465,150,ENTREGADO
23582,BAG00023582,21466,150,ENTREGADO
23583,BAG00023583,21468,150,REGISTRADO
23584,BAG00023584,21468,150,ENTREGADO
23585,BAG00023585,21469,150,REGISTRADO
23586,BAG00023586,21469,150,CARGADO
23587,BAG00023587,21470,150,CARGADO
23588,BAG00023588,21470,150,CARGADO
23589,BAG00023589,21471,150,REGISTRADO
23590,BAG00023590,21472,150,ENTREGADO
23591,BAG00023591,21473,150,EN_TRANSITO
23592,BAG00023592,21474,150,REGISTRADO
23593,BAG00023593,21474,150,CARGADO
23594,BAG00023594,21475,150,CARGADO
23595,BAG00023595,21476,150,REGISTRADO
23596,BAG00023596,21477,150,ENTREGADO
23597,BAG00023597,21477,150,REGISTRADO
23598,BAG00023598,21478,150,CARGADO
23599,BAG00023599,21479,150,CARGADO
23600,BAG00023600,21479,150,CARGADO
23601,BAG00023601,21480,150,ENTREGADO
23602,BAG00023602,21480,150,PERDIDO
23603,BAG00023603,21481,150,CARGADO
23604,BAG00023604,21481,150,REGISTRADO
23605,BAG00023605,21482,150,CARGADO
23606,BAG00023606,21483,150,CARGADO
23607,BAG00023607,21484,150,ENTREGADO
23608,BAG00023608,21487,150,CARGADO
23609,BAG00023609,21488,150,ENTREGADO
23610,BAG00023610,21490,150,ENTREGADO
23611,BAG00023611,21491,150,REGISTRADO
23612,BAG00023612,21492,150,ENTREGADO
23613,BAG00023613,21493,150,ENTREGADO
23614,BAG00023614,21494,150,REGISTRADO
23615,BAG00023615,21494,150,CARGADO
23616,BAG00023616,21495,150,CARGADO
23617,BAG00023617,21495,150,CARGADO
23618,BAG00023618,21496,150,CARGADO
23619,BAG00023619,21497,150,REGISTRADO
23620,BAG00023620,21498,150,CARGADO
23621,BAG00023621,21498,150,EN_TRANSITO
23622,BAG00023622,21499,150,EN_TRANSITO
23623,BAG00023623,21500,150,REGISTRADO
23624,BAG00023624,21501,150,ENTREGADO
23625,BAG00023625,21501,150,REGISTRADO
23626,BAG00023626,21502,150,REGISTRADO
23627,BAG00023627,21502,150,CARGADO
23628,BAG00023628,21503,150,PERDIDO
23629,BAG00023629,21504,150,ENTREGADO
23630,BAG00023630,21504,150,ENTREGADO
23631,BAG00023631,21506,150,CARGADO
23632,BAG00023632,21506,150,CARGADO
23633,BAG00023633,21509,150,ENTREGADO
23634,BAG00023634,21511,150,EN_TRANSITO
23635,BAG00023635,21512,150,CARGADO
23636,BAG00023636,21513,150,EN_TRANSITO
23637,BAG00023637,21513,150,CARGADO
23638,BAG00023638,21514,150,CARGADO
23639,BAG00023639,21515,150,CARGADO
23640,BAG00023640,21515,150,EN_TRANSITO
23641,BAG00023641,21516,150,EN_TRANSITO
23642,BAG00023642,21516,150,REGISTRADO
23643,BAG00023643,21517,150,ENTREGADO
23644,BAG00023644,21517,150,CARGADO
23645,BAG00023645,21519,150,ENTREGADO
23646,BAG00023646,21520,150,ENTREGADO
23647,BAG00023647,21521,150,REGISTRADO
23648,BAG00023648,21521,150,ENTREGADO
23649,BAG00023649,21522,150,EN_TRANSITO
23650,BAG00023650,21522,150,REGISTRADO
23651,BAG00023651,21523,150,REGISTRADO
23652,BAG00023652,21523,150,REGISTRADO
23653,BAG00023653,21525,150,REGISTRADO
23654,BAG00023654,21526,151,ENTREGADO
23655,BAG00023655,21527,151,EN_TRANSITO
23656,BAG00023656,21527,151,CARGADO
23657,BAG00023657,21528,151,REGISTRADO
23658,BAG00023658,21529,151,EN_TRANSITO
23659,BAG00023659,21530,151,EN_TRANSITO
23660,BAG00023660,21531,151,ENTREGADO
23661,BAG00023661,21532,151,EN_TRANSITO
23662,BAG00023662,21533,151,REGISTRADO
23663,BAG00023663,21534,151,CARGADO
23664,BAG00023664,21534,151,REGISTRADO
23665,BAG00023665,21536,151,ENTREGADO
23666,BAG00023666,21536,151,REGISTRADO
23667,BAG00023667,21537,151,EN_TRANSITO
23668,BAG00023668,21538,151,EN_TRANSITO
23669,BAG00023669,21538,151,REGISTRADO
23670,BAG00023670,21539,151,CARGADO
23671,BAG00023671,21540,151,CARGADO
23672,BAG00023672,21541,151,EN_TRANSITO
23673,BAG00023673,21542,151,EN_TRANSITO
23674,BAG00023674,21542,151,REGISTRADO
23675,BAG00023675,21544,151,CARGADO
23676,BAG00023676,21547,151,CARGADO
23677,BAG00023677,21547,151,CARGADO
23678,BAG00023678,21548,151,EN_TRANSITO
23679,BAG00023679,21549,151,REGISTRADO
23680,BAG00023680,21550,151,PERDIDO
23681,BAG00023681,21550,151,REGISTRADO
23682,BAG00023682,21551,151,EN_TRANSITO
23683,BAG00023683,21551,151,EN_TRANSITO
23684,BAG00023684,21552,151,ENTREGADO
23685,BAG00023685,21552,151,CARGADO
23686,BAG00023686,21554,151,ENTREGADO
23687,BAG00023687,21554,151,EN_TRANSITO
23688,BAG00023688,21555,151,EN_TRANSITO
23689,BAG00023689,21556,151,REGISTRADO
23690,BAG00023690,21557,151,REGISTRADO
23691,BAG00023691,21558,151,ENTREGADO
23692,BAG00023692,21559,151,ENTREGADO
23693,BAG00023693,21559,151,EN_TRANSITO
23694,BAG00023694,21560,151,ENTREGADO
23695,BAG00023695,21561,151,CARGADO
23696,BAG00023696,21561,151,REGISTRADO
23697,BAG00023697,21562,151,REGISTRADO
23698,BAG00023698,21562,151,CARGADO
23699,BAG00023699,21563,151,EN_TRANSITO
23700,BAG00023700,21564,151,CARGADO
23701,BAG00023701,21565,151,CARGADO
23702,BAG00023702,21566,151,ENTREGADO
23703,BAG00023703,21567,151,ENTREGADO
23704,BAG00023704,21568,151,CARGADO
23705,BAG00023705,21570,151,CARGADO
23706,BAG00023706,21571,151,REGISTRADO
23707,BAG00023707,21572,151,EN_TRANSITO
23708,BAG00023708,21573,151,CARGADO
23709,BAG00023709,21574,151,EN_TRANSITO
23710,BAG00023710,21575,151,PERDIDO
23711,BAG00023711,21577,151,ENTREGADO
23712,BAG00023712,21577,151,EN_TRANSITO
23713,BAG00023713,21578,151,CARGADO
23714,BAG00023714,21579,151,EN_TRANSITO
23715,BAG00023715,21580,151,REGISTRADO
23716,BAG00023716,21580,151,CARGADO
23717,BAG00023717,21581,151,REGISTRADO
23718,BAG00023718,21581,151,REGISTRADO
23719,BAG00023719,21582,151,ENTREGADO
23720,BAG00023720,21583,151,ENTREGADO
23721,BAG00023721,21583,151,EN_TRANSITO
23722,BAG00023722,21584,151,ENTREGADO
23723,BAG00023723,21585,151,EN_TRANSITO
23724,BAG00023724,21585,151,CARGADO
23725,BAG00023725,21589,151,EN_TRANSITO
23726,BAG00023726,21591,151,ENTREGADO
23727,BAG00023727,21592,151,CARGADO
23728,BAG00023728,21593,151,CARGADO
23729,BAG00023729,21594,151,CARGADO
23730,BAG00023730,21594,151,ENTREGADO
23731,BAG00023731,21595,151,ENTREGADO
23732,BAG00023732,21596,151,ENTREGADO
23733,BAG00023733,21596,151,ENTREGADO
23734,BAG00023734,21597,151,ENTREGADO
23735,BAG00023735,21598,151,ENTREGADO
23736,BAG00023736,21599,151,ENTREGADO
23737,BAG00023737,21600,151,ENTREGADO
23738,BAG00023738,21601,151,ENTREGADO
23739,BAG00023739,21602,151,CARGADO
23740,BAG00023740,21602,151,CARGADO
23741,BAG00023741,21604,151,ENTREGADO
23742,BAG00023742,21604,151,CARGADO
23743,BAG00023743,21605,151,CARGADO
23744,BAG00023744,21606,151,ENTREGADO
23745,BAG00023745,21607,151,ENTREGADO
23746,BAG00023746,21608,151,REGISTRADO
23747,BAG00023747,21609,151,CARGADO
23748,BAG00023748,21610,151,ENTREGADO
23749,BAG00023749,21610,151,CARGADO
23750,BAG00023750,21612,151,EN_TRANSITO
23751,BAG00023751,21613,151,ENTREGADO
23752,BAG00023752,21614,151,CARGADO
23753,BAG00023753,21614,151,CARGADO
23754,BAG00023754,21615,151,PERDIDO
23755,BAG00023755,21616,151,CARGADO
23756,BAG00023756,21617,151,CARGADO
23757,BAG00023757,21617,151,PERDIDO
23758,BAG00023758,21618,151,ENTREGADO
23759,BAG00023759,21618,151,ENTREGADO
23760,BAG00023760,21619,151,EN_TRANSITO
23761,BAG00023761,21619,151,CARGADO
23762,BAG00023762,21620,151,CARGADO
23763,BAG00023763,21621,151,EN_TRANSITO
23764,BAG00023764,21623,151,CARGADO
23765,BAG00023765,21623,151,REGISTRADO
23766,BAG00023766,21624,151,PERDIDO
23767,BAG00023767,21625,151,REGISTRADO
23768,BAG00023768,21626,151,EN_TRANSITO
23769,BAG00023769,21626,151,ENTREGADO
23770,BAG00023770,21627,151,ENTREGADO
23771,BAG00023771,21628,151,EN_TRANSITO
23772,BAG00023772,21629,151,REGISTRADO
23773,BAG00023773,21629,151,ENTREGADO
23774,BAG00023774,21630,151,PERDIDO
23775,BAG00023775,21631,151,CARGADO
23776,BAG00023776,21633,151,CARGADO
23777,BAG00023777,21634,151,REGISTRADO
23778,BAG00023778,21634,151,CARGADO
23779,BAG00023779,21635,151,ENTREGADO
23780,BAG00023780,21636,151,ENTREGADO
23781,BAG00023781,21637,151,CARGADO
23782,BAG00023782,21638,151,REGISTRADO
23783,BAG00023783,21638,151,EN_TRANSITO
23784,BAG00023784,21639,151,EN_TRANSITO
23785,BAG00023785,21639,151,REGISTRADO
23786,BAG00023786,21640,151,CARGADO
23787,BAG00023787,21640,151,ENTREGADO
23788,BAG00023788,21641,151,ENTREGADO
23789,BAG00023789,21643,151,CARGADO
23790,BAG00023790,21644,151,CARGADO
23791,BAG00023791,21645,151,EN_TRANSITO
23792,BAG00023792,21646,151,REGISTRADO
23793,BAG00023793,21647,151,ENTREGADO
23794,BAG00023794,21647,151,EN_TRANSITO
23795,BAG00023795,21648,151,ENTREGADO
23796,BAG00023796,21649,151,CARGADO
23797,BAG00023797,21650,151,EN_TRANSITO
23798,BAG00023798,21651,151,EN_TRANSITO
23799,BAG00023799,21652,151,CARGADO
23800,BAG00023800,21653,151,CARGADO
23801,BAG00023801,21653,151,CARGADO
23802,BAG00023802,21655,151,CARGADO
23803,BAG00023803,21656,151,REGISTRADO
23804,BAG00023804,21657,151,CARGADO
23805,BAG00023805,21657,151,EN_TRANSITO
23806,BAG00023806,21658,151,ENTREGADO
23807,BAG00023807,21660,151,ENTREGADO
23808,BAG00023808,21661,151,CARGADO
23809,BAG00023809,21663,151,CARGADO
23810,BAG00023810,21664,151,ENTREGADO
23811,BAG00023811,21665,151,ENTREGADO
23812,BAG00023812,21666,151,EN_TRANSITO
23813,BAG00023813,21667,151,ENTREGADO
23814,BAG00023814,21668,151,CARGADO
23815,BAG00023815,21669,151,CARGADO
23816,BAG00023816,21670,151,ENTREGADO
23817,BAG00023817,21671,151,EN_TRANSITO
23818,BAG00023818,21672,151,EN_TRANSITO
23819,BAG00023819,21673,151,ENTREGADO
23820,BAG00023820,21674,151,CARGADO
23821,BAG00023821,21675,151,EN_TRANSITO
23822,BAG00023822,21676,151,ENTREGADO
23823,BAG00023823,21676,151,CARGADO
23824,BAG00023824,21677,151,EN_TRANSITO
23825,BAG00023825,21678,151,REGISTRADO
23826,BAG00023826,21679,151,CARGADO
23827,BAG00023827,21679,151,CARGADO
23828,BAG00023828,21680,151,ENTREGADO
23829,BAG00023829,21680,151,PERDIDO
23830,BAG00023830,21682,151,PERDIDO
23831,BAG00023831,21683,151,CARGADO
23832,BAG00023832,21683,151,ENTREGADO
23833,BAG00023833,21684,151,EN_TRANSITO
23834,BAG00023834,21684,151,EN_TRANSITO
23835,BAG00023835,21685,151,CARGADO
23836,BAG00023836,21686,151,REGISTRADO
23837,BAG00023837,21686,151,ENTREGADO
23838,BAG00023838,21687,151,CARGADO
23839,BAG00023839,21688,151,EN_TRANSITO
23840,BAG00023840,21688,151,CARGADO
23841,BAG00023841,21689,151,ENTREGADO
23842,BAG00023842,21690,151,EN_TRANSITO
23843,BAG00023843,21692,151,ENTREGADO
23844,BAG00023844,21693,151,EN_TRANSITO
23845,BAG00023845,21694,151,ENTREGADO
23846,BAG00023846,21694,151,CARGADO
23847,BAG00023847,21696,151,EN_TRANSITO
23848,BAG00023848,21697,151,ENTREGADO
23849,BAG00023849,21698,151,ENTREGADO
23850,BAG00023850,21698,151,ENTREGADO
23851,BAG00023851,21699,151,ENTREGADO
23852,BAG00023852,21700,151,CARGADO
23853,BAG00023853,21701,151,ENTREGADO
23854,BAG00023854,21702,151,ENTREGADO
23855,BAG00023855,21703,151,ENTREGADO
23856,BAG00023856,21704,151,REGISTRADO
23857,BAG00023857,21705,151,REGISTRADO
23858,BAG00023858,21705,151,EN_TRANSITO
23859,BAG00023859,21706,151,REGISTRADO
23860,BAG00023860,21706,151,CARGADO
23861,BAG00023861,21707,151,ENTREGADO
23862,BAG00023862,21708,151,PERDIDO
23863,BAG00023863,21710,151,REGISTRADO
23864,BAG00023864,21710,151,CARGADO
23865,BAG00023865,21711,151,ENTREGADO
23866,BAG00023866,21712,151,ENTREGADO
23867,BAG00023867,21713,151,ENTREGADO
23868,BAG00023868,21714,151,CARGADO
23869,BAG00023869,21714,151,REGISTRADO
23870,BAG00023870,21715,151,ENTREGADO
23871,BAG00023871,21716,151,REGISTRADO
23872,BAG00023872,21717,151,ENTREGADO
23873,BAG00023873,21718,151,ENTREGADO
23874,BAG00023874,21719,151,EN_TRANSITO
23875,BAG00023875,21720,151,ENTREGADO
23876,BAG00023876,21721,152,CARGADO
23877,BAG00023877,21722,152,CARGADO
23878,BAG00023878,21723,152,REGISTRADO
23879,BAG00023879,21723,152,EN_TRANSITO
23880,BAG00023880,21724,152,REGISTRADO
23881,BAG00023881,21726,152,ENTREGADO
23882,BAG00023882,21727,152,CARGADO
23883,BAG00023883,21728,152,REGISTRADO
23884,BAG00023884,21729,152,ENTREGADO
23885,BAG00023885,21730,152,ENTREGADO
23886,BAG00023886,21731,152,EN_TRANSITO
23887,BAG00023887,21732,152,ENTREGADO
23888,BAG00023888,21733,152,CARGADO
23889,BAG00023889,21734,152,ENTREGADO
23890,BAG00023890,21735,152,ENTREGADO
23891,BAG00023891,21736,152,CARGADO
23892,BAG00023892,21737,152,EN_TRANSITO
23893,BAG00023893,21738,152,CARGADO
23894,BAG00023894,21739,152,CARGADO
23895,BAG00023895,21740,152,ENTREGADO
23896,BAG00023896,21741,152,EN_TRANSITO
