id,ticket_aereo_id,codigo,emitido_en,validado
18291,19309,BP-HDD8GM-19309,2025-11-15 04:24:55,1
18292,19310,BP-NY8TMF-19310,2025-11-11 08:24:55,1
18293,19312,BP-R8S5SJ-19312,2025-11-14 05:24:55,1
18294,19313,BP-O5A3A8-19313,2025-11-14 02:24:55,1
18295,19314,BP-MNYQYI-19314,2025-11-12 04:24:55,1
18296,19315,BP-14FR1Y-19315,2025-11-14 12:24:55,1
18297,19316,BP-H9BUXY-19316,2025-11-11 09:24:55,1
18298,19317,BP-2JXSWB-19317,2025-11-15 00:24:55,1
18299,19318,BP-BF9JIN-19318,2025-11-14 00:24:55,1
18300,19319,BP-SS8PH0-19319,2025-11-12 19:24:55,1
18301,19320,BP-JDAT1V-19320,2025-11-12 02:24:55,1
18302,19321,BP-OSJ7V5-19321,2025-11-13 16:24:55,1
18303,19325,BP-E14YA8-19325,2025-11-13 10:24:55,1
18304,19326,BP-03MSIK-19326,2025-11-13 08:24:55,1
18305,19327,BP-KF2KBY-19327,2025-11-13 22:24:55,0
18306,19328,BP-OSEHW3-19328,2025-11-13 16:24:55,1
18307,19329,BP-Z89Q6U-19329,2025-11-13 04:24:55,1
18308,19330,BP-CB199E-19330,2025-11-12 05:24:55,1
18309,19331,BP-GNSOOQ-19331,2025-11-15 07:24:55,1
18310,19332,BP-5WJPRK-19332,2025-11-11 14:24:55,1
18311,19333,BP-S8BWNN-19333,2025-11-15 01:24:55,1
18312,19334,BP-ZSHZB4-19334,2025-11-14 03:24:55,1
18313,19335,BP-9KSTGH-19335,2025-11-13 22:24:55,0
18314,19336,BP-QOSX3P-19336,2025-11-12 01:24:55,1
18315,19337,BP-8G1KT9-19337,2025-11-12 17:24:55,0
18316,19338,BP-BPMP3M-19338,2025-11-13 19:24:55,1
18317,19339,BP-NPBTC7-19339,2025-11-14 02:24:55,0
18318,19340,BP-KHOIXU-19340,2025-11-12 18:24:55,1
18319,19341,BP-BA3HEI-19341,2025-11-14 09:24:55,1
18320,19342,BP-E68SZT-19342,2025-11-11 12:24:55,1
18321,19343,BP-UVE6TS-19343,2025-11-14 05:24:55,1
18322,19344,BP-2BIV2C-19344,2025-11-14 12:24:55,1
18323,19345,BP-IJXTMP-19345,2025-11-13 07:24:55,1
18324,19346,BP-X0G8NJ-19346,2025-11-13 17:24:55,1
18325,19347,BP-81W6S6-19347,2025-11-13 00:24:55,1
18326,19349,BP-QFLJQW-19349,2025-11-11 08:24:55,1
18327,19350,BP-CZHP7R-19350,2025-11-12 18:24:55,1
18328,19351,BP-CPBXH6-19351,2025-11-13 05:24:55,1
18329,19352,BP-O376J8-19352,2025-11-13 10:24:55,1
18330,19353,BP-E1YH32-19353,2025-11-11 17:24:55,1
18331,19354,BP-93Z5UY-19354,2025-11-14 14:24:55,1
18332,19356,BP-OC2SEA-19356,2025-11-12 02:24:55,0
18333,19357,BP-GFRX5L-19357,2025-11-11 19:24:55,1
18334,19358,BP-O6W7MT-19358,2025-11-12 20:24:55,1
18335,19359,BP-766XT3-19359,2025-11-12 01:24:55,1
18336,19360,BP-W62K20-19360,2025-11-13 21:24:55,1
18337,19361,BP-GB4QA3-19361,2025-11-12 11:24:55,0
18338,19362,BP-WYR2JX-19362,2025-11-11 16:24:55,1
18339,19363,BP-X65I3R-19363,2025-11-15 01:24:55,1
18340,19364,BP-2KGXGZ-19364,2025-11-11 13:24:55,1
18341,19365,BP-8X1T57-19365,2025-11-13 18:24:55,1
18342,19366,BP-J9CAL0-19366,2025-11-12 23:24:55,0
18343,19367,BP-WSCO0G-19367,2025-11-12 16:24:55,0
18344,19368,BP-OKX3QD-19368,2025-11-12 11:24:55,1
18345,19369,BP-CE2HD2-19369,2025-11-12 00:24:55,1
18346,19370,BP-ZPDWR1-19370,2025-11-14 01:24:55,1
18347,19371,BP-ALV1NJ-19371,2025-11-12 00:24:55,1
18348,19372,BP-LRQZ33-19372,2025-11-12 10:24:55,1
18349,19373,BP-ZXFSRJ-19373,2025-11-14 03:24:55,1
18350,19374,BP-4OMNQD-19374,2025-11-12 06:24:55,0
18351,19375,BP-50BK9Q-19375,2025-11-12 05:24:55,1
18352,19376,BP-6W6GA9-19376,2025-11-15 05:24:55,0
18353,19377,BP-ZKXUXM-19377,2025-11-14 16:24:55,1
18354,19378,BP-KS3X1Y-19378,2025-11-11 21:24:55,1
18355,19379,BP-VCM8PD-19379,2025-11-13 07:24:55,1
18356,19380,BP-06A9XG-19380,2025-11-12 21:24:55,1
18357,19381,BP-UF9437-19381,2025-11-11 19:24:55,1
18358,19382,BP-EP3E97-19382,2025-11-13 12:24:55,1
18359,19383,BP-H3D6FI-19383,2025-11-12 23:24:55,0
18360,19384,BP-G1QWR2-19384,2025-11-11 13:24:55,1
18361,19385,BP-NXMT8R-19385,2025-11-13 03:24:55,0
18362,19386,BP-4Z1XK9-19386,2025-11-11 16:24:55,0
18363,19387,BP-P8LYNT-19387,2025-11-14 19:24:55,1
18364,19388,BP-VM0CZL-19388,2025-11-11 20:24:55,1
18365,19389,BP-HJN4RP-19389,2025-11-12 16:24:55,0
18366,19390,BP-TMSCQZ-19390,2025-11-14 20:24:55,1
18367,19391,BP-DFXJLL-19391,2025-11-11 11:24:55,1
18368,19392,BP-410NK5-19392,2025-11-13 11:24:55,1
18369,19393,BP-8B71JG-19393,2025-11-15 03:24:55,1
18370,19394,BP-M9KGKJ-19394,2025-11-14 00:24:55,1
18371,19395,BP-K2XOGV-19395,2025-11-13 13:24:55,1
18372,19396,BP-9Z8LZR-19396,2025-11-13 11:24:55,1
18373,19397,BP-P6AUZ5-19397,2025-11-11 22:24:55,0
18374,19398,BP-NRASP3-19398,2025-11-14 13:24:55,1
18375,19399,BP-LN2XHZ-19399,2025-11-12 23:24:55,1
18376,19400,BP-YM6HS6-19400,2025-11-13 07:24:55,1
18377,19401,BP-PW5NCT-19401,2025-11-14 16:24:55,0
18378,19402,BP-AX8KKX-19402,2025-11-11 17:24:55,0
18379,19403,BP-E8XK9G-19403,2025-11-11 08:24:55,1
18380,19404,BP-OKLRCY-19404,2025-11-14 11:24:55,1
18381,19405,BP-SKGOFU-19405,2025-11-11 21:24:55,0
18382,19406,BP-75A5HY-19406,2025-11-14 02:24:55,1
18383,19407,BP-3IQ5WC-19407,2025-11-12 06:24:55,1
18384,19408,BP-HGQFM4-19408,2025-11-15 06:24:55,1
18385,19409,BP-LAS698-19409,2025-11-14 05:24:55,1
18386,19410,BP-UJD2WY-19410,2025-11-14 00:24:55,1
18387,19411,BP-Z6JMI6-19411,2025-11-14 10:24:55,1
18388,19412,BP-CH4WQL-19412,2025-11-14 03:24:55,1
18389,19413,BP-4DYNI9-19413,2025-11-12 18:24:55,0
18390,19414,BP-O49IBL-19414,2025-11-15 05:24:55,1
18391,19415,BP-D3X710-19415,2025-11-12 20:24:55,0
18392,19416,BP-QQ0GWN-19416,2025-11-12 14:24:55,1
18393,19417,BP-N3G4JU-19417,2025-11-13 09:24:55,1
18394,19418,BP-9O8Z8X-19418,2025-11-13 12:24:55,1
18395,19419,BP-UUFGRK-19419,2025-11-12 12:24:55,1
18396,19421,BP-SRMLSC-19421,2025-11-13 06:24:55,1
18397,19422,BP-OS2DNP-19422,2025-11-14 06:24:55,0
18398,19423,BP-WPNTMJ-19423,2025-11-13 10:24:55,0
18399,19424,BP-MVTA7E-19424,2025-11-13 15:24:55,1
18400,19425,BP-PD37SH-19425,2025-11-14 11:24:55,1
18401,19426,BP-HUPR4X-19426,2025-11-13 07:24:55,1
18402,19427,BP-0M8ZP8-19427,2025-11-11 19:24:55,1
18403,19429,BP-ABZBNQ-19429,2025-11-13 18:24:55,1
18404,19430,BP-BDG8QA-19430,2025-11-12 05:24:55,1
18405,19431,BP-LZ059V-19431,2025-11-11 20:24:55,1
18406,19432,BP-GLCT20-19432,2025-11-15 05:24:55,1
18407,19433,BP-FX0698-19433,2025-11-14 20:24:55,1
18408,19434,BP-98Z0UX-19434,2025-11-14 04:24:55,1
18409,19435,BP-SY481G-19435,2025-11-14 16:24:55,0
18410,19436,BP-TICU5P-19436,2025-11-15 06:24:55,0
18411,19437,BP-8ZQ9TJ-19437,2025-11-13 06:24:55,1
18412,19438,BP-D9Q72G-19438,2025-11-13 02:24:55,0
18413,19439,BP-N4Q05T-19439,2025-11-12 12:24:55,1
18414,19440,BP-PIBUZP-19440,2025-11-15 04:24:55,1
18415,19441,BP-YESHF7-19441,2025-11-12 08:24:55,1
18416,19442,BP-5HZQ7D-19442,2025-11-13 21:24:55,1
18417,19443,BP-3CT2P4-19443,2025-11-15 00:24:55,1
18418,19444,BP-P8U800-19444,2025-11-12 15:24:55,1
18419,19445,BP-18OSPQ-19445,2025-11-14 14:24:55,1
18420,19446,BP-ZYDFQY-19446,2025-11-12 03:24:55,1
18421,19447,BP-LA8MK2-19447,2025-11-14 15:24:55,1
18422,19448,BP-HYRAHC-19448,2025-11-12 15:24:55,1
18423,19449,BP-PTMEFP-19449,2025-11-15 04:24:55,1
18424,19450,BP-ERJYW9-19450,2025-11-13 17:24:55,1
18425,19451,BP-39D31I-19451,2025-11-13 11:24:55,0
18426,19452,BP-1HNI8H-19452,2025-11-12 14:24:55,1
18427,19453,BP-10M74H-19453,2025-11-12 14:24:55,0
18428,19455,BP-NCWFYG-19455,2025-11-12 16:24:55,1
18429,19456,BP-OAZ9M3-19456,2025-11-11 16:24:55,0
18430,19457,BP-YZNL07-19457,2025-11-11 15:24:55,1
18431,19458,BP-ZQI0BI-19458,2025-11-15 07:24:55,0
18432,19460,BP-PNOMJV-19460,2025-11-12 14:24:55,0
18433,19461,BP-O3I8YN-19461,2025-11-12 10:24:55,1
18434,19462,BP-5YQ1QR-19462,2025-11-11 23:24:55,1
18435,19463,BP-XLXP1K-19463,2025-11-13 12:24:55,0
18436,19464,BP-ZPG6PN-19464,2025-11-13 23:24:55,1
18437,19465,BP-KBM34P-19465,2025-11-13 19:24:55,1
18438,19466,BP-XQLD5O-19466,2025-11-12 23:24:55,0
18439,19467,BP-0G4EWL-19467,2025-11-11 08:24:55,0
18440,19468,BP-H6FA2X-19468,2025-11-14 03:24:55,1
18441,19469,BP-HV08M7-19469,2025-11-14 15:24:55,0
18442,19470,BP-LLEYQZ-19470,2025-11-13 15:24:55,1
18443,19471,BP-XNUH3D-19471,2025-11-13 08:24:55,0
18444,19472,BP-M5CEEE-19472,2025-11-15 06:24:55,0
18445,19473,BP-9WN4B5-19473,2025-11-11 18:24:55,1
18446,19474,BP-S96X5V-19474,2025-11-12 03:24:55,1
18447,19475,BP-14XKHU-19475,2025-11-13 13:24:55,0
18448,19476,BP-P30UNR-19476,2025-11-12 10:24:55,1
18449,19477,BP-561JMQ-19477,2025-11-14 04:24:55,1
18450,19478,BP-U9H4EA-19478,2025-11-14 15:24:55,1
18451,19479,BP-1LXPAG-19479,2025-11-13 06:24:55,1
18452,19480,BP-0BTQFV-19480,2025-11-14 18:24:55,1
18453,19482,BP-EY1845-19482,2025-11-14 10:24:55,1
18454,19483,BP-V2F7MY-19483,2025-11-15 02:24:55,1
18455,19484,BP-W3D383-19484,2025-11-14 12:24:55,1
18456,19485,BP-2YOJ5Q-19485,2025-11-14 09:24:55,1
18457,19486,BP-E83W22-19486,2025-11-11 17:24:55,1
18458,19487,BP-EZVOBA-19487,2025-11-12 03:24:55,1
18459,19488,BP-221CJ8-19488,2025-11-12 13:24:55,1
18460,19489,BP-V15L1N-19489,2025-11-12 00:24:55,0
18461,19490,BP-021MGM-19490,2025-11-12 01:24:55,1
18462,19491,BP-U3BJM1-19491,2025-11-12 12:24:55,1
18463,19492,BP-KWKSXC-19492,2025-11-11 21:24:55,1
18464,19493,BP-ALL4HN-19493,2025-11-15 01:24:55,1
18465,19495,BP-7CDRX9-19495,2025-11-12 22:24:55,0
18466,19496,BP-7WS0OI-19496,2025-11-12 04:24:55,1
18467,19497,BP-JQCTWX-19497,2025-11-15 02:24:55,1
18468,19498,BP-0JLR91-19498,2025-11-12 03:24:55,0
18469,19499,BP-H066ST-19499,2025-11-12 15:24:55,1
18470,19500,BP-H7C7LA-19500,2025-11-15 03:24:55,1
18471,19501,BP-BQ1N22-19501,2025-11-14 08:24:55,1
18472,19503,BP-GZ43VU-19503,2025-11-13 23:24:55,1
18473,19504,BP-KGICEV-19504,2025-11-11 08:24:55,0
18474,19505,BP-FBVORH-19505,2025-11-12 03:24:55,0
18475,19506,BP-ZG7LO1-19506,2025-11-14 11:24:55,0
18476,19507,BP-3E9HK2-19507,2025-11-14 01:24:55,1
18477,19508,BP-31Z7E7-19508,2025-11-11 16:24:55,1
18478,19510,BP-80EHTM-19510,2025-11-15 03:24:55,0
18479,19511,BP-KWW8T4-19511,2025-11-13 04:24:55,1
18480,19512,BP-HSALJS-19512,2025-11-14 15:24:55,0
18481,19513,BP-VNO031-19513,2025-11-11 20:24:55,0
18482,19514,BP-F6773J-19514,2025-11-14 03:24:55,1
18483,19515,BP-FR6XEH-19515,2025-11-12 20:24:55,1
18484,19516,BP-UQWDRM-19516,2025-11-14 07:24:55,1
18485,19517,BP-HWH9UE-19517,2025-11-14 05:24:55,0
18486,19518,BP-TKLD18-19518,2025-11-13 16:24:55,0
18487,19519,BP-SBOV8R-19519,2025-11-12 14:24:55,0
18488,19520,BP-0NJAQJ-19520,2025-11-12 05:24:55,1
18489,19521,BP-M5OKX8-19521,2025-11-14 04:24:55,1
18490,19522,BP-38AZBG-19522,2025-11-11 14:24:55,1
18491,19523,BP-NQ3C7S-19523,2025-11-13 01:24:55,1
18492,19524,BP-8MNH4Q-19524,2025-11-13 16:24:55,1
18493,19525,BP-SX2Q3K-19525,2025-11-11 16:24:55,0
18494,19526,BP-V8WKDE-19526,2025-11-13 19:24:55,1
18495,19527,BP-PXNWXS-19527,2025-11-13 01:24:55,1
18496,19528,BP-6ZPYV6-19528,2025-11-12 20:24:55,1
18497,19529,BP-8PXKYI-19529,2025-11-12 13:24:55,1
18498,19531,BP-WFMMP2-19531,2025-11-13 17:24:55,1
18499,19532,BP-1AUAJ9-19532,2025-11-14 18:24:55,0
18500,19533,BP-QTXLUZ-19533,2025-11-14 09:24:55,1
18501,19534,BP-SATOY8-19534,2025-11-14 09:24:55,1
18502,19535,BP-3M53PR-19535,2025-11-13 10:24:55,1
18503,19536,BP-TU6S5B-19536,2025-11-12 11:24:55,1
18504,19537,BP-I6I0UX-19537,2025-11-15 01:24:55,1
18505,19538,BP-BSLNPW-19538,2025-11-12 19:24:55,1
18506,19539,BP-N40JB0-19539,2025-11-14 00:24:55,1
18507,19540,BP-LM0VXL-19540,2025-11-13 02:24:55,1
18508,19541,BP-J0E9XP-19541,2025-11-14 17:24:55,1
18509,19542,BP-MJ1DBU-19542,2025-11-14 05:24:55,1
18510,19543,BP-2DFQ44-19543,2025-11-12 15:24:55,1
18511,19544,BP-8W0WOM-19544,2025-11-15 00:24:55,0
18512,19545,BP-A6749I-19545,2025-11-14 18:24:55,1
18513,19547,BP-CIJ3QS-19547,2025-11-14 11:24:55,1
18514,19548,BP-D5EYTZ-19548,2025-11-13 17:24:55,0
18515,19550,BP-CDNSJO-19550,2025-11-11 21:24:55,1
18516,19551,BP-9QKJL4-19551,2025-11-11 20:24:55,1
18517,19552,BP-6CP078-19552,2025-11-14 19:24:55,1
18518,19553,BP-067W4S-19553,2025-11-12 17:24:55,0
18519,19555,BP-WWSM7D-19555,2025-11-15 02:24:55,1
18520,19556,BP-NDLHFY-19556,2025-11-14 01:24:55,1
18521,19557,BP-05YMWR-19557,2025-11-12 04:24:55,0
18522,19558,BP-GZZ9IP-19558,2025-11-12 22:24:55,1
18523,19559,BP-5UHNSJ-19559,2025-11-11 23:24:55,1
18524,19560,BP-0V5E2F-19560,2025-11-13 00:24:55,1
18525,19561,BP-CE0SL6-19561,2025-11-14 20:24:55,0
18526,19562,BP-5VFHVF-19562,2025-11-14 12:24:55,1
18527,19563,BP-RY0WJU-19563,2025-11-13 17:24:55,1
18528,19564,BP-9BX8HE-19564,2025-11-13 07:24:55,1
18529,19565,BP-JMOMDS-19565,2025-11-14 19:24:55,1
18530,19566,BP-HKW8A6-19566,2025-11-11 17:24:55,0
18531,19567,BP-29AXVP-19567,2025-11-12 04:24:55,1
18532,19568,BP-MI9P06-19568,2025-11-13 00:24:55,1
18533,19569,BP-54CT0X-19569,2025-11-13 19:24:55,0
18534,19570,BP-M32BSG-19570,2025-11-11 09:24:55,1
18535,19571,BP-89SAKI-19571,2025-11-12 12:24:55,1
18536,19572,BP-LSCWMG-19572,2025-11-13 13:24:55,1
18537,19573,BP-PFL0LU-19573,2025-11-12 18:24:55,1
18538,19574,BP-8DQ3TU-19574,2025-11-11 10:24:55,1
18539,19575,BP-WYOQ39-19575,2025-11-11 12:24:55,1
18540,19576,BP-LFZI0T-19576,2025-11-13 15:24:55,1
18541,19577,BP-GTT4Y3-19577,2025-11-13 17:24:55,0
18542,19578,BP-MA2WPY-19578,2025-11-11 16:24:55,1
18543,19579,BP-4704A1-19579,2025-11-11 18:24:55,1
18544,19580,BP-6A4HR2-19580,2025-11-14 08:24:55,1
18545,19581,BP-4HMDQW-19581,2025-11-12 10:24:55,0
18546,19582,BP-YP8ZJG-19582,2025-11-13 21:24:55,1
18547,19583,BP-9YN2JF-19583,2025-11-13 06:24:55,1
18548,19584,BP-WRFTNK-19584,2025-11-15 03:24:55,0
18549,19585,BP-3E8MOE-19585,2025-11-12 18:24:55,1
18550,19586,BP-X9I8S0-19586,2025-11-15 05:24:55,1
18551,19587,BP-N8ECYZ-19587,2025-11-13 11:24:55,1
18552,19589,BP-WEWX0A-19589,2025-11-13 05:24:55,1
18553,19590,BP-77N7MC-19590,2025-11-15 00:24:55,1
18554,19591,BP-YZHOQQ-19591,2025-11-15 03:24:55,1
18555,19592,BP-6SFANI-19592,2025-11-14 15:24:55,0
18556,19593,BP-N42Z5K-19593,2025-11-14 23:24:55,1
18557,19594,BP-1HWOZV-19594,2025-11-14 16:24:55,0
18558,19595,BP-4CLDI7-19595,2025-11-12 03:24:55,1
18559,19596,BP-4392RX-19596,2025-11-11 14:24:55,1
18560,19597,BP-88LYHW-19597,2025-11-13 10:24:55,0
18561,19598,BP-5NLWTL-19598,2025-11-13 09:24:55,1
18562,19599,BP-GME4AU-19599,2025-11-13 23:24:55,1
18563,19600,BP-VARFVY-19600,2025-11-12 03:24:55,1
18564,19601,BP-0UER8M-19601,2025-11-12 21:24:55,1
18565,19602,BP-BXWPUZ-19602,2025-11-15 05:24:55,1
18566,19603,BP-D5EUJF-19603,2025-11-12 18:24:55,1
18567,19604,BP-96A2PW-19604,2025-11-14 22:24:55,1
18568,19605,BP-KU0TTN-19605,2025-11-12 11:24:55,1
18569,19606,BP-6SE7B6-19606,2025-11-12 12:24:55,1
18570,19607,BP-IGTIGT-19607,2025-11-13 07:24:55,1
18571,19608,BP-N7WX3C-19608,2025-11-12 05:24:55,1
18572,19609,BP-J7DCR8-19609,2025-11-11 10:24:55,1
18573,19610,BP-ORICHE-19610,2025-11-13 01:24:55,1
18574,19611,BP-401UXR-19611,2025-11-13 23:24:55,1
18575,19612,BP-0T3FS4-19612,2025-11-12 16:24:55,1
18576,19613,BP-93XPNS-19613,2025-11-12 13:24:55,0
18577,19615,BP-RUBAU2-19615,2025-11-14 05:24:55,1
18578,19616,BP-G3IQPK-19616,2025-11-12 13:24:55,0
18579,19617,BP-CFA511-19617,2025-11-14 02:24:55,1
18580,19618,BP-6YEE32-19618,2025-11-15 03:24:55,1
18581,19619,BP-HB0N7G-19619,2025-11-12 06:24:55,1
18582,19620,BP-C4E2O6-19620,2025-11-13 02:24:55,1
18583,19621,BP-LULRZJ-19621,2025-11-13 19:24:55,1
18584,19622,BP-4UYONK-19622,2025-11-14 09:24:55,1
18585,19623,BP-3WGFLB-19623,2025-11-11 22:24:55,1
18586,19625,BP-HNGW2C-19625,2025-11-13 18:24:55,1
18587,19626,BP-R06Z3V-19626,2025-11-13 20:24:55,1
18588,19627,BP-NBVYMK-19627,2025-11-13 12:24:55,1
18589,19628,BP-YPB5QL-19628,2025-11-11 21:24:55,1
18590,19629,BP-P31S7K-19629,2025-11-13 01:24:55,1
18591,19630,BP-RZ8F9K-19630,2025-11-14 01:24:55,1
18592,19631,BP-9R9O33-19631,2025-11-13 19:24:55,1
18593,19632,BP-ZUEL56-19632,2025-11-14 20:24:55,0
18594,19633,BP-UERLU6-19633,2025-11-14 16:24:55,1
18595,19634,BP-FS4GLJ-19634,2025-11-12 04:24:55,1
18596,19635,BP-GL1IUU-19635,2025-11-12 20:24:55,0
18597,19636,BP-DW1UK6-19636,2025-11-13 19:24:55,1
18598,19637,BP-F6MBY6-19637,2025-11-13 06:24:55,1
18599,19639,BP-ECJHP1-19639,2025-11-12 06:24:55,1
18600,19640,BP-FF9JT0-19640,2025-11-12 09:24:55,1
18601,19641,BP-JORA1J-19641,2025-11-12 17:24:55,1
18602,19642,BP-VVXIZM-19642,2025-11-11 15:24:55,0
18603,19643,BP-D4H6G9-19643,2025-11-13 22:24:55,0
18604,19644,BP-0XX1DC-19644,2025-11-11 14:24:55,1
18605,19645,BP-W1DZCF-19645,2025-11-14 04:24:55,1
18606,19646,BP-0SFHH9-19646,2025-11-14 07:24:55,0
18607,19647,BP-DPDNKA-19647,2025-11-11 12:24:55,1
18608,19648,BP-XOV6RQ-19648,2025-11-11 08:24:55,1
18609,19649,BP-SOLG75-19649,2025-11-11 16:24:55,0
18610,19650,BP-SAQWRU-19650,2025-11-14 18:24:55,1
18611,19651,BP-B4593A-19651,2025-11-12 20:24:55,1
18612,19652,BP-VPE68Y-19652,2025-11-14 03:24:55,1
18613,19653,BP-XG3K1U-19653,2025-11-12 11:24:55,1
18614,19655,BP-KHGPYQ-19655,2025-11-11 18:24:55,1
18615,19656,BP-D1DZXX-19656,2025-11-14 10:24:55,1
18616,19657,BP-FQP5EP-19657,2025-11-14 20:24:55,1
18617,19658,BP-EEPVMY-19658,2025-11-12 08:24:55,1
18618,19659,BP-O98UHC-19659,2025-11-13 08:24:55,1
18619,19660,BP-VDGEI7-19660,2025-11-14 20:24:55,1
18620,19661,BP-URUA4S-19661,2025-11-11 21:24:55,1
18621,19662,BP-GGSTLF-19662,2025-11-11 21:24:55,1
18622,19663,BP-D5MHXQ-19663,2025-11-12 21:24:55,0
18623,19664,BP-HRAWQP-19664,2025-11-11 19:24:55,1
18624,19665,BP-HHS9PO-19665,2025-11-12 12:24:55,0
18625,19666,BP-R1XX91-19666,2025-11-11 18:24:55,1
18626,19668,BP-A88M1B-19668,2025-11-11 14:24:55,1
18627,19669,BP-5FENR7-19669,2025-11-11 12:24:55,1
18628,19670,BP-31O13A-19670,2025-11-12 23:24:55,1
18629,19671,BP-SSG5D8-19671,2025-11-11 20:24:55,0
18630,19672,BP-5IU7RL-19672,2025-11-13 21:24:55,1
18631,19673,BP-2UK3VT-19673,2025-11-13 17:24:55,1
18632,19674,BP-L51C5E-19674,2025-11-13 14:24:55,0
18633,19675,BP-GFN9OX-19675,2025-11-11 20:24:55,0
18634,19676,BP-JIUVEK-19676,2025-11-12 14:24:55,1
18635,19677,BP-LYR9QB-19677,2025-11-13 05:24:55,1
18636,19678,BP-GOQ6DQ-19678,2025-11-13 16:24:55,1
18637,19679,BP-1TIRLV-19679,2025-11-14 04:24:55,1
18638,19680,BP-UEP3Q0-19680,2025-11-15 04:24:55,1
18639,19681,BP-HOL8L8-19681,2025-11-13 09:24:55,1
18640,19682,BP-5CWUML-19682,2025-11-15 01:24:55,1
18641,19683,BP-C0WB2S-19683,2025-11-13 20:24:55,1
18642,19684,BP-T9QRZ4-19684,2025-11-15 05:24:55,1
18643,19685,BP-Y5SA8Z-19685,2025-11-11 09:24:55,0
18644,19686,BP-LKFYHS-19686,2025-11-15 02:24:55,1
18645,19687,BP-CT69V0-19687,2025-11-14 17:24:55,1
18646,19688,BP-J0NYKR-19688,2025-11-13 20:24:55,1
18647,19689,BP-ZJ9VRB-19689,2025-11-13 05:24:55,1
18648,19690,BP-CYSROB-19690,2025-11-13 17:24:55,1
18649,19691,BP-R61VF8-19691,2025-11-13 10:24:55,1
18650,19692,BP-GI228B-19692,2025-11-11 22:24:55,0
18651,19693,BP-WKBOC1-19693,2025-11-14 15:24:55,1
18652,19694,BP-8JN6AZ-19694,2025-11-12 14:24:55,1
18653,19695,BP-Q4HUH0-19695,2025-11-13 11:24:55,0
18654,19696,BP-ZB99H7-19696,2025-11-11 16:24:55,0
18655,19697,BP-T5NJF9-19697,2025-11-14 11:24:55,1
18656,19698,BP-3IRP77-19698,2025-11-13 12:24:55,1
18657,19699,BP-GH8MP7-19699,2025-11-11 23:24:55,1
18658,19700,BP-GC76VR-19700,2025-11-11 21:24:55,1
18659,19701,BP-4ZF46T-19701,2025-11-13 11:24:55,1
18660,19702,BP-X7PKJL-19702,2025-11-13 02:24:55,1
18661,19703,BP-56CH4T-19703,2025-11-13 02:24:55,1
18662,19704,BP-IK1PQQ-19704,2025-11-11 12:24:55,1
18663,19705,BP-3W5FSJ-19705,2025-11-13 11:24:55,1
18664,19706,BP-AV2EAJ-19706,2025-11-13 03:24:55,1
18665,19707,BP-BNL0K5-19707,2025-11-12 20:24:55,1
18666,19708,BP-4NPAMY-19708,2025-11-11 12:24:55,1
18667,19709,BP-322HTG-19709,2025-11-11 09:24:55,0
18668,19710,BP-VN81IU-19710,2025-11-15 06:24:55,1
18669,19711,BP-AVZ3UK-19711,2025-11-11 16:24:55,1
18670,19712,BP-I97JF6-19712,2025-11-13 15:24:55,1
18671,19713,BP-E379AX-19713,2025-11-14 00:24:55,1
18672,19714,BP-UXTU9W-19714,2025-11-12 09:24:55,0
18673,19715,BP-Q0QKQR-19715,2025-11-12 08:24:55,1
18674,19716,BP-SQG4JW-19716,2025-11-12 04:24:55,1
18675,19717,BP-8PQI12-19717,2025-11-12 00:24:55,1
18676,19718,BP-AL4XD5-19718,2025-11-12 16:24:55,1
18677,19719,BP-MRC66R-19719,2025-11-14 07:24:55,1
18678,19720,BP-Z25F2F-19720,2025-11-14 06:24:55,0
18679,19721,BP-6M2PTH-19721,2025-11-14 05:24:55,1
18680,19722,BP-WDIJ16-19722,2025-11-14 02:24:55,0
18681,19723,BP-0VC7Z5-19723,2025-11-13 20:24:55,1
18682,19724,BP-1PLIBK-19724,2025-11-15 07:24:55,1
18683,19725,BP-IMZEM7-19725,2025-11-14 21:24:55,1
18684,19726,BP-HVRMGT-19726,2025-11-14 05:24:55,1
18685,19727,BP-AZMI61-19727,2025-11-13 18:24:55,1
18686,19728,BP-HQJS2F-19728,2025-11-13 20:24:55,0
18687,19729,BP-KE1PNY-19729,2025-11-13 13:24:55,1
18688,19730,BP-X9YWKE-19730,2025-11-14 05:24:55,0
18689,19731,BP-38FHXR-19731,2025-11-14 22:24:55,1
18690,19732,BP-4YZJPX-19732,2025-11-14 19:24:55,1
18691,19733,BP-ANA02S-19733,2025-11-14 06:24:55,0
18692,19734,BP-ZX8Y2V-19734,2025-11-13 15:24:55,0
18693,19735,BP-34MZN0-19735,2025-11-12 06:24:55,1
18694,19736,BP-4CSWC7-19736,2025-11-14 08:24:55,1
18695,19737,BP-HYZEFC-19737,2025-11-13 15:24:55,1
18696,19738,BP-IJ1F1E-19738,2025-11-11 18:24:55,1
18697,19739,BP-61UEQX-19739,2025-11-12 06:24:55,0
18698,19740,BP-6RBNPM-19740,2025-11-14 03:24:55,1
18699,19741,BP-XN0M56-19741,2025-11-11 08:24:55,1
18700,19742,BP-Y2ETNL-19742,2025-11-14 08:24:55,1
18701,19743,BP-U73GI0-19743,2025-11-14 21:24:55,1
18702,19744,BP-2DSDEE-19744,2025-11-12 23:24:55,0
